@relation nasa
@attribute Text string
@attribute class-att {1, 2, 3, 4, 5}

@data
'dep_cmd is in fsw fit-2 rather than fit_cmd',5
'fsw dep-6 is not supported in the dep mini-spec',3
'fsw dep-5 is not sufficiently supported in the dep mini-spec',3
'fsw dep-3 is not supported in the dep mini-spec',3
'fsw dep-2 is not completely supported in the dep mini-spec',4
'fsw scm-5 is not supported in the scm mini-spec',3
'fsw scm-4 is not supported in the scm mini-spec',3
'fsw scm-2 is not supported in the scm mini-spec',3
'fsw fgm-6 is not supported in the fgm mini-spec',3
'fsw fgm-5 is not completely supported in the fgm mini-spec',4
'fsw fgm-4 is not completely supported in the fgm mini-spec',4
'fsw etc-14 is not supported in the etc mini-spec',3
'fsw etc-13 is not supported in the etc mini-spec',3
'fsw etc-12 is not supported in the etc mini-spec',3
'fsw etc-11 is not supported in the etc mini-spec',3
'fsw etc-10 is not supported in the etc mini-spec',3
'fsw etc-9 is not supported in the etc mini-spec',3
'fsw etc-8 is not supported in the etc mini-spec',3
'fsw etc-7 is not supported in the etc mini-spec',3
'fsw etc-6 is not supported in the etc mini-spec',3
'fsw etc-5 is not supported in the etc mini-spec',3
'fsw etc-4 is not supported in the etc mini-spec',3
'fsw etc-3 is not supported in the etc mini-spec',3
'fsw etc-2 is not supported in the etc mini-spec',3
'inconsistent action if critical tasks fail to check in',4
'cop-1 sliding window size off by one',4
'inconsistent telemetry packet length specification',3
'fsw efi-6 is not supported in the efi mini-spec',3
'fsw efi-5 is not supported in the efi mini-spec',3
'fsw efi-4 is not supported in the efi mini-spec',3
'fsw efi-3 is not supported in the efi mini-spec',3
'fsw efi-2 is not supported in the efi mini-spec',3
'ssr mini-spec incomplete',4
'fsw ssr-12 is not supported in the mini-spec',3
'fsw ssr-11 is partially supported in the mini-spec',4
'inconsistency between fsw ssr-9 and the mini-spec',3
'fsw ssr-7 is not supported in the mini-spec',3
'memory allocation is different between fsw ssr-6 and the ssr mini-spec',3
'memory subdivision is different between fsw ssr-5 and the ssr mini-spec',3
'fsw ssr-2 is not supported in the ssr mini-spec',4
'tbrs tbs in the pwr mini-spec',4
'fsw pwr-11 is not clearly supported in the pwr mini-spec',4
'fsw pwr-10 is not supported in the pwr mini-spec',3
'fsw pwr-9 is not supported in the pwr mini-spec',3
'fsw pwr-8 is not supported in the pwr mini-spec',3
'fsw pwr-7 is not supported in the pwr mini-spec',3
'fsw pwr-6 is not supported in the pwr mini-spec',3
'fsw pwr-4 is not supported in the pwr mini-spec',3
'fsw pwr-3 is not sufficiently supported in the pwr mini-spec',3
'fsw pwr-2 is not supported in the pwr mini-spec',3
'items in the io mini-spec are not in the code',4
'fsw io-22 is not supported in the io mini-spec',3
'fsw io-21 is not supported in the io mini-spec',3
'fsw io-20 is not supported in the io mini-spec',3
'fsw io-19 may be partially supported in the io mini-spec',4
'fsw io-18 is not supported in the io mini-spec',3
'fsw io-17 is not supported in the io mini-spec',3
'fsw io-16 is not supported in the io mini-spec',3
'fsw io-15 is not supported in the io mini-spec',3
'fsw io-14 is not supported in the io mini-spec',3
'fsw io-13 is not supported in the io mini-spec',3
'fsw io-12 is not supported in the io mini-spec',3
'fsw tm-9 is not supported in the tm mini-spec',4
'fsw io-10 is not supported in the io mini-spec',4
'inconsistent vc assignments',4
'possible inconsistency between fsw io-9 and the tm mini-spec',4
'fsw io-8 is partially addressed in the tm mini-spec',4
'fsw io-7 is not supported in the io mini-spec',4
'fsw io-6 is not supported in the io mini-spec',4
'fsw io-5 is not supported in the io mini-spec',3
'routines in the util mini-spec but not in the code',4
'routines in the srs but not in the util mini-spec',3
'fsw ld-4 is not sufficiently supported in the ld mini-spec',4
'fsw ld-3 is not supported in the ld mini-spec',3
'fsw ld-1 ld_init is not completely supported in the ld mini-spec',3
'fsw tm-4 is not sufficiently supported in the tm mini-spec',3
'fsw cmd-3 is not sufficiently supported in the bkg mini-spec',4
'fsw bkg-5 is not supported in the bkg mini-spec',3
'fsw bkg-2 is not supported in the bkg mini-spec',3
'fsw exec-7 is not supported in the exec mini-spec',3
'inconsistent initialization delay',4
'soh telemetry timing',3
'no backward trace matrix for the idpu fsw',4
'no backward trace matrix for the subsys1 fsw',4
'partial trace of in esa-1',4
'partial trace of in efi-7',4
'mrd rqmt in scm-1 not traced',3
'mrd rqmt in fgm-7 not traced',3
'partial trace of in esa-8',4
'mrd rqmt in dpu-28 not traced',3
'mrd rqmt in dpu-27 not traced',3
'partial trace of in dpu-15',4
'mrd rqmt in dpu-11 not traced',3
'mrd rqmt in dpu-9 not traced',3
'partial trace of in dpu-8',4
'telecommand tbd',3
'interface tbd',3
'mrd rqmt in dpu-12 not traced',3
'partial trace of in dpu-38',3
'partial trace of fsw tm-6',3
'partial trace of fsw io-22',4
'partial trace of fsw efi-6',4
'partial trace of fsw cmd-2',4
'partial trace of in dpu-50',3
'partial trace of in dpu-49',3
'partial trace of in dpu-5',3
'partial trace of in dpu-4',3
'partial trace of in dpu-3',4
'pb fsw-18 trace too general',4
'pb fsw-17 trace too general',4
'pb fsw-16 trace too general',4
'pb fsw-15 trace too general',4
'pb fsw 12 trace too general',4
'pb fsw 11 trace too general',4
'pb fsw-9 trace too general',4
'pb fsw-7 trace too general',4
'pb fsw-6 trace too general',4
'pb fsw-5 trace too general',4
'pb fsw-4 trace too general',4
'pb fsw-3 trace too general',4
'pb fsw-2 trace too general',4
'pb cdh-21 trace too general and possible missing fsw requirements',2
'pb cdh 20 trace too general',4
'pb cdh-19 trace too general',4
'pb cdh-18 trace too general',4
'pb-6 trace too general',4
'unclear warm restart requirement',3
'missing timing requirement on restart',2
'fsw tm-5 - clarify if the second sentence is meant to be a requirement',5
'vague statement in fsw io-1',4
'bkg table identification',3
'document inconsistency',3
'compressed packets',4
' click ',4
'calibrate on off commands',4
'efi typo',5
'appropriate cdi interfaces',3
'typo',5
'initialization requirements',3
'appropriate command list',3
'long calculations',3
'operate in a timely fashion',3
'scm trace',3
'esa trace',3
'efi partial trace',3
'esa field of view',4
'science and hk telemetry storage',4
'sufficient hw and sw safety latches',3
'no parent for in dpu-37',4
'sampling times of fgm  scm  and efi',4
'time-tagging dfb and fgm data',3
' necessary  thermal control',3
'instrument hk telemetry',3
'no parent for in dpu-15',4
'or vs  and',4
'no  shall  in requirements',4
'esa rqmt unclear',4
'idpu rqmt typo',5
'critical instrument functions',2
'sc telemetry typo',4
'missing ground commands  fsw sc 27',3
'inconsistent sc terminology',3
'unclear type of sc',3
'related lm requirements',3
'dm vs lm',5
'fsw ds 20',3
'two of three match',4
'inconsistent level of detail',4
'full vr',3
'unclear wording',3
'missing requirement 2',3
'unclear im requirement',4
'unclear tc requirement',4
'requirement misallocation to flight software  fsw mm 22',3
'requirement misallocation to flight software  fsw mm 21',3
'missing reference',4
'tp requirement typo',5
'unclear tp wording',4
'incomplete requirement  fsw cp 25',3
'unclear cp requirement',4
'cp requirement typo',5
'missing requirement',3
'fsw cp 10',3
'fsw cp 09',3
'fsw cp 13',3
'operator inspection',3
'unclear cp requirement wording',4
'inconsistent reference to bsw',5
'mislabeled table7-1',5
'mislabeled figure 6-1 and 6-2',5
'csc name change',5
'unclear ds requirement',3
'ram margin',4
'eeprom margin',4
'cpu margin',4
'inadvertent probe release',3
'undocumented met traceability',4
'utc vs uto',3
'pb cdh-43',3
'pb cdh-42',4
'pb cdh-38',4
'pb cdh-37',4
'pb cdh-35',4
'pb cdh-34',3
'pb cdh-33',3
'pb cdh-32',3
'pb cdh-31',4
'pb cdh-29',3
'pb cdh-28',4
'pb cdh-27',4
'pb cdh-26',4
'pb cdh-23',3
'pb cdh-15',3
'pb cdh-13',4
'pb cdh-12',4
'pb cdh-11',4
'pb cdh-10',4
'pb cdh-9',4
'pb cdh-8',4
'pb cdh-7',4
'pb cdh-6',4
'pb cdh-4',4
'pb cdh-3',4
'pb cdh-2',4
'pb cdh-1',4
'pb rcs-14',3
'pb rcs-13',4
'pb acs-16',3
'pb acs-15',3
'pb acs-11',3
'pb acs-10',3
'pb acs-9',3
'pb acs-2',3
'duplicate requirement',3
'duplicate requirement id',3
'fsw sc 16',3
'fsw ds 06',3
'dropped requirement',4
'fsw cp 25',4
