@relation nasa
@attribute Text string
@attribute class-att {1, 2, 3, 4, 5}

@data
'pse requirements 1236 1 and 1237 1 have incomplete inaccurate traces to level 3 fsw srs',4
'pse requirement 1213 is incomplete are currently written',3
'pse requirements 1212   1216 have incomplete traces to parent requirement in level 3 fsw srs',4
'pse fsw requirement 1206 has incomplete trace to level 3 fsw requirements',4
'pse fsw requirements  1202   1203 have incomplete traces to level 3 fsw reqs',4
'not an issue',5
'projectb surom - missing explanation for warm restart',4
'projectb surom - incorrect section labels',5
'test scenarios sbc_bac_restart  sbc_bac_gt_process  and sbc_bac_gt_tabletest define acronymns inconsistently',4
'test scenario sbc_bac_restart doesn t define what is meant by  all  acs statistics and  all  fdc notifications',3
'test scenario sbc_bac_restart doesn t specify which  prior solutions  to initialize to zeroes',3
'test scenario sbc_bac_restart  tbd parameters',3
'464-fsw-spec-0050  requirement difference between warm restart and cold restart',3
'464-fsw-spec-0050 acs fsw requirements do not distinguish between  cold restart  and  power on ',3
'test scenario sbc_bac_gt_process steps 4  5  6   7 lack detail and don t fully verify requirements as currently written',3
'test scenario sbc_bac_gt_process step 2 1 lacks details on the parameters that need to be verified',4
'test scenario sbc_bac_gt_process does not completely verify requriement 2203',3
'test scenario sbc_bac_gt_process step 1 3 tests an unrequired measurement counter',3
'test scenario sbc_bac_gt_process is lacking a test to set controlling gt to something other than the primary or backup',3
'test scenario sbc_bac_restart  discrepancy between test scenario and rvtm ',4
'464-fsw-req-0056 has two requirements that are the same',4
'to requirement 3203 has an incomplete trace  the trace is tbd ',3
'to requirement 3202 is actually 2 requirements and the trace is incomplete as currently written',4
'to requirement 3202 has no trace  it is tbd ',3
'to requirement 2800 has incomplete trace',4
'to requirement 2101 has incomplete trace',4
'to requirement 1220 does not have an accurate trace to a parent requirement',4
'to requirements 1103  1104  1105   1106 and 1109 lack trace to 464-fsw-req-0056 cdhmp-10',4
'to requirement 1008 does not accurately trace to level 3 requirements as currently written',3
'projectb cd h - missing function purposes and parameter definitions in function comment headers in file osapiarch c',4
'projectb rwa processing - initialization routine does not initialize array momrwaf to a set of values',2
'projectb rwa processing - wrong filenames referenced in end of file comments',4
'projectb cd h - pci api  vxworks api  exception handling  eeprom - incorrect comments',4
'projectb cd h - pci api   eeprom writes  exception handling  vxworks api - not following branch standards for code sections',4
'projectb c dh - pci api  eeprom  vxworks api - typename does not conform to branch standards',4
'projectb c dh pci api  exception handling  vxworks api - parameters are not checked for the null pointer',3
'projectb c dh pci api  exception handling  vxworks - misleading variable name',4
's-comm test scenario review  problems with traceability matrix',3
's-comm test scenario review  com_bvt_telemetry  question as to how step 2 verifies 1405',4
's-comm test scenario review  com_bvt_badcmds_test  steps 6  7   8 do not indicate requirements tested',3
's-comm test scenario review  com_bvt_local_cmds  discrepancy between incrementation   is it by 1 or 2 ',3
's-comm test scenario review  com_bvt_pulse_cmd  inconsistent use of enable disable and on off to mean the same thing',5
's-comm test scenario review  com_bvt_pulse_cmd  disable mistakenly used for enable',3
's-comm test scenario review  com_bvt_generic_cmd  no indication of source for default configuration in step 6',3
's-comm test scenario review  com_bvt_generic_cmd  no indication of source for default configuration info',4
's-comm test scenario review  com_bvt_generic_cmd  confusion surrounding command variables',4
's-comm test scenario review  com_bvt_generic_cmds  pulse_cmds  local_cmds scenarios do not indicate passing failing conditions for requirements',3
's-comm test scenario review  restarttest  requirement 1006 not explicitly addressed in scenario',4
'projectb rwa processing - missing enumerated types in code review packet introduction',5
'projectb command actuator code review - static variable declaration incorrect usage',3
'projectb ace command actuator task - reference unused variables to prevent compiler warnings',3
'projectb rwa data processing - explicit typecasts for an eeprom table should be removed',4
'projectb rwa data processing - purpose of function does not reflect the code',4
'projectb rwa task code review - section label violates branch standards',4
'projectb - ace iv task code - event statement will not get executed on warm restart',3
'projectb - ace iv task code - section label violates branch standards',4
'projectb - ace iv task - incorrect comment for macro definitions sections',4
'projectb ace iv task code review - incorrect suffix name for  h file',5
'projectb - s-comm sdn downlink software - label for section of code violates branch standards - duplicate of tim-1738',4
'projectb - s-comm sdn uplink fsw - missing comments around complex if statement',4
'projectb - s-comm projectb uplink fsw - inconsistency of comments between same function in uplink and downlink code',4
'projectb - gce gi task code - missing comment on default statement of switch',4
'projectb gce gi task - switch statements throughout code violate coding standards - no default',4
'projectb ace sensor data code review - not necessary to capture memreadstatus if not checking the returned value',4
'projectb ace raw sensor data processing - read-only pointer parameters - missing usage of const',4
'lpsc srs req 1206 is incomplete',3
'lpsc srs does not explicitly address all requirements allocated from the parent document  level 3 s c fsw srs',3
'lpsc child req 1006 defines more capability than parent requirement',3
'to srs does not include complete traceability',3
'1553 xb test scenario review - need for new requirement which describes how the command error counter should work',3
'1553 xb test scenario review -  tbd commands     in procedures',4
'1553 xb test scenario review - the initialization of counters as specified in req  1001 is unclear',4
'1553 xb test scenario review - the preservation of counters as specified in req  1004 is unclear',4
'1553 xb test scenario review - grammatical error on line 599 in mp_bxb_reset test procedure',5
'1553 xb test scenario review - grammatical error on line 598 in mp_bxb_reset test procedure',5
'1553 xb test scenario review - vague housekeeping terminology inhibits proper verification of req  1302',4
'1553 xb test scenario review - reference made in procedures to repeat steps 3 1 through 3 4 is incorrect',4
'1553 xb test scenario review - req  1303 is not properly verified as indicated by mp_bxb_1553interface procedures',3
'1553 xb test scenario review - requirement 2002 is not checked by the mp_bxb_1553interface test procedures',4
'1553 xb test scenario review - badcommandtest does not verify requirements identified',3
'1553 xb test scenario review - req  1211 needs to be added as being checked by mp_bxb_commandtest procedures',4
'1553 xb test scenario review - req  1212 not verified by procedures in mp_bxb_commandtest',3
'1553 xb test scenario review - req  1301 and 1302 are not properly verified throughout the mp_bxb_commandtest procedures',3
'1553 xb test scenario review - req  1209 and 1210 are not properly verified in steps 9   10 in mp_bxb_commandtest',3
'1553 xb test scenario review - req  1208 is not properly tested and verified in step 8 of mp_bxb_commandtest',3
'1553 xb test scenario review - req  1207 is not properly verified in step 7 of the mp_bxb_commandtest procedures',3
'1553 xb test scenario review - req  1206 is only partially verified by step 6 of the mp_bxb_commandtest',3
'1553 xb test scenario review - verification method for requirement 1205 is questionable',3
'1553 xb test scenario review - verification method for requirement 1204 is questionable in commandtest scenario',3
'1553 xb test scenario review - req  1203 only partially tested in step 3 of mp_bxb_commandtest',3
'1553 xb test scenario review - req  1206 is not properly verified by mp_bxb_commandtest procedures in step 2',3
'1553 xb test scenario review - conflicting test scenario information makes the test procedure unclear',4
'1553 xb test scenario review - req 1206 is not properly verified by mp_bxb_commandtest procedures in step 1 1 and 1 2',3
'flight software actuator command - include void in the parentheses for the advertised function in the header file',3
'evd code review - remove memcpy and use os_memcpy',3
'fault detection software - better matching of closing comments to  if  statements',3
'fault detection software not following 582 branch standards - labels for discrete sections of code',4
's-comm sdn flight software requirements - unclear on what level requirements are being specified ',3
's-comm sdn downlink - violation of coding standards in terms of commenting sections of code',3
'hd - better commenting around if and else if statements',4
'hd - numerous switch constructs in the codebase are unclear on whether they break or fall through',3
'hd - no comments on default statement for switch - violates coding standards',4
'acs algorithm document - incorrect requirements specified for fdc purposes in the  processgcedata  algorithm',3
'acs algorithm document - piezoelectric transducer  pzt  algorithm appears to be incomplete',3
'acs algorithm document - variable name in algorithm routine does not match variable name as specified in local declarations',4
'acs algorithm document - incorrect requirements specified for fdc purposes in the  processgtdata  algorithm',3
'acs algorithm document -  quat_velaberr_corr_def  variable not defined in  processtrackerdata  algorithm',3
'acs algorithm document -  vel_bcsf_sc  variable not defined in  processtrackerdata  algorithm',3
'acs algorithm document -  quat_error  variable not defined in  processtrackerdata  algorithm',3
'acs algorithm document - requirement 2132 3 needs to be addressed by the  processtrackerdata  algorithm',4
'acs algorithm document - star tracker data processing algorithm routine names do not match',4
'acs algorithm document - incorrect requirements specified for fdc purposes in the  processdssdata  algorithm',3
'acs algorithm document - variable name in algorithm routine does not match variable name as specified in global declarations',4
'acs algorithm document - variable name in algorithm routine does not match variable name as specified in global declarations',4
'acs algorithm document - variable name in algorithm routine does not match variable name as specified in global declarations',4
'acs algorithm document - variable name in algorithm routine does not match variable name as specified in global declarations',4
'acs algorithm document - variable name in algorithm routine does not match variable name as specified in global declarations',4
'acs algorithm document - variable name in algorithm routine does not match variable name as specified in global declarations',4
'acs algorithm document - variable name in algorithm routine does not match variable name as specified in global declarations',4
'acs algorithm document - incorrect requirements specified for fdc purposes in the  processevddata  algorithm',3
'acs algorithm document - note concerning the need for a new acs requirement pertaining to jitter ',3
'acs algorithm document -  flag_rwadeltapulsevalid  variable appears to always have a false state',3
'acs algorithm document - variable name in algorithm routine does not match variable name as specified in global declarations',4
'acs algorithm document - incorrect requirements specified for fdc purposes in the  processrwadata  algorithm',3
'acs algorithm document - variable name in algorithm routine does not match variable name as specified in global declarations',3
'acs algorithm document - variable name in algorithm routine does not match variable name as specified in global declarations',3
'acs algorithm document - note indicating requirement 2121 4 needs to be changed to fit the algorithm',3
'acs algorithm document - iru data processing algorithm routine names do not match',4
'acs algorithm document - requirement 2031 not fully addressed by  processsolararraydata  algorithm',3
'acs algorithm document - incorrect requirements specified for fdc purposes in the  processsolararraydata  algorithm',3
'sdn_bcs_addsegment  line 1855 indicates a passing of 1210 when it should indicate failure',3
'sdn_bcs_addsegment  various tbds throughout scenario',3
'sdn_bcs_addsegment  discrepancy between the test scenario and rvtm with respect to 1209   1301',4
'sdn_bcs_table_entry_jam  requirements 1305   1306 are partially tested by step 2  but not indicated as such',4
'sdn_bcs_table_entry_jam  no comments conditions exist to indicate how 2009 passes or fails verification',3
'sdn_bcs_rate_limit  discrepancy between the requirements listed in the test scenario and those in the rvtm',4
'sdn_bcs_rate_limit  line 1147 contains vague information that does not appear to aid in verification',4
'sdn_bcs_rate_limit  various tbds contained in test scenario',3
'sdn_bcs_table_segments  no comments conditions exist indicating when requirement 2004 passes or fails',3
'sdn_bcs_table_segments  requirements 1305   1306 are partially tested by step 2  but not indicated as such',4
'sdn_bcs_table_segments  contains question on how functionality should be tested',4
'sm discrepancies between the requirements verification matrix and test scenarios',4
'sdn_bsm_uninterruptible_load  several spellings of the same scenario',4
'sm test scenarios do not indicate when requirements should pass or fail',3
'sdn_bsm_memory_load_bad_checksum  requirement 1206 not verified',3
'sdn_bsm_memory_load_bad_checksum  requirements 2004   2005 not verified ',3
'sdn_bsm_memory_load_bad_checksum  step 3 does not properly verify 1203 and 2000 as indicated',3
'sdn_bsm_memory_load_bad_checksum  requirement 2003 not verified',3
'sdn_bsm_memory_load_bad_checksum  requirements 1207   2000 are not properly verified in step 2',3
'questionable interpretation for requirements 1206   1207 for sm test scenarios load dump memory and uninterruptible load',3
'questionable interpretation for requirements 1208   1209 in load dump memory and uninterruptbile load sm scenarios',3
'sdn_bsm_ram_system_tables  call to load_dump_commit is vague and unsupported',4
'sdn_bsm_ram_system_tables  requirement 2006 only partially verified',3
'sdn_bsm_ram_system_tables  requirement 1214 not properly verified',3
'sdn_bsm_load_dump_system_tables  steps 3  4   5 are too vague as currently written to perform any proper verification',3
'sdn_bsm_load_dump_system_tables  requirement 2006 only partially verified',3
'sdn_bsm_load_dump_system_tables  requirement 1214 is not properly verified',3
'sdn_bsm_load_dump_system_tables  requirement 1312 not fully verified',3
'sdn_bsm_load_dump_system_tables  requirement 1311 in only partially verified',3
'sdn_bsm_load_dump_system_tables  requirement 1300 is only partially verified',3
'sdn_bsm_load_dump_system_tables  requirement 1301 only partially verified',3
'sdn_bsm_load_dump_commit  requirement 1216 is not properly verified',3
'sdn_bsm_load_dump_commit  requirement 1217 not fully verified',3
'sdn_bsm_load_dump_commit  test step in line 115-119 does not fit in test scenario',4
'snd_bsm_load_dump_commit  requirements 1214   2006 are not properly verified',3
'sdn_bsm_load_dump_commit  requirement 2018 is not addressed in test scenario but is listed as being verified',4
