@relation nasa
@attribute Text string
@attribute class-att {1, 2, 3, 4, 5}

@data
'health check  req 4 1 3 6  of current-draw does not trace to inst5 design',3
'inst5 afm design does not trace to req 4 4 3 5',3
'inst5 afm design does not trace to req 4 4 3 4',3
'inst5 design incorporating req 4 4 3 3 is tbd',3
'inst5 design incorporating req 4 4 3 2 is tbd',3
'inconsistent trace of inst5 req 4 4 2 9 to the afm design',3
'command  init lever sensor bridge  does not trace to inst5 afm design',3
'no trace of 17 parameters defined in inst5 req 4 4 2 5 to afm design',3
'no trace of inst5 req 4 4 2 12 to the afm component design',3
'partial trace of inst5 req 4 4 2 1 to the afm component',4
'incomplete trace of inst5 req 4 1 5 6  set timer  to the inst5 reagent release algorithm',4
'no trace of inst5 req 4 1 5 5  temp control  to the wcl component',4
'incomplete trace of inst5 req 4 1 5 4  only one cell enabled  to the wcl design',4
'no trace of inst5 req 4 1 5 1  power on  enabling  to the wcl component',3
'no trace of req 4 1 4 6 to the wcl component',3
'no trace inst5 req 4 1 4 5  fpga commands  to the wcl design',3
'inst5 design does not trace to the req 4 1 4 4',3
'inst5 design does not trace to the req 4 1 4 3',3
'no trace of inst5 req 4 1 4 2 to the wcl component design',3
'health check  req 4 1 4 10  does not trace to any wcl design',3
'no trace of inst5 req 4 1 4 1 to the wcl component design',3
'no trace of the inst5 req 4 1 3 4 to the wcl component design',3
'no trace of the req 4 1 3 3 to the wcl component design',3
'no trace of the req 4 1 3 2 to the wcl component design',3
'no trace of the req 4 1 3 1 to the wcl component design',3
'no trace of inst5 req 4 1 2 7 to the wcl component design',3
'inst5 req 4 1 2 4 does not trace to hw sw icd',4
'wcl design  1 30 1  1 30 2  does not trace to requirement 4 1 2 13',3
'stage component rotate init does not trace to requirement 4 2 6 2',4
'inconsistent trace of inst5 requirement 4 2 6 1 to the stage component  state a undefined ',4
'no trace of inst5 requirement 4 2 5 1  and vagueness  to stage component',2
'no trace of requirement 4 2 4 2 to the stage component algorithms',3
'inconsistency check fails for inst5 requirement 4 2 4 1 due to tbd',4
'inconsistent trace of inst5 requirement 4 2 3 1 to the stage component',3
'inconsistent trace of inst5 requirement 4 2 2 6 to the stage component',4
'no trace of the inst5 requirement 4 2 2 5 to the stage component',3
'incomplete trace of inst5 requirement 4 2 2 4 to the stage component',3
'inst5 requirement 4 2 2 18 does not trace to the design',3
'incomplete trace of inst5 requirement 4 2 2 17 to the stage component',3
'inconsistent level of detail of a requirement traced to the stage component',3
'inconsistent naming convention of commands in the inst5 design',4
'partial trace of inst5 requirement 3 1 2 5 to the telemetry component',3
'inconsistent inclusion of a health check in the hw interface component',3
'no trace of inst5 requirement 3 3 2 4 to command processing algorithms',3
'no trace of inst5 requirement 3 3 2 3 to command processing algorithms',3
'incomplete trace of inst5 requirement 3 3 2 2 to design',3
'insufficient trace of requirement to inst5 cme component',4
'logical fault in inst5 design algorithm 1 18 4 paci ops',3
'level 5 requirement srsr224 is unrelated to level 4 requirement',4
'level 5 requirement srsr116 is not as specific as the level 4 requirement',3
'level 5 requirement srsr125 should be a pressure temperature requirement',3
'level 5 requirement srsr223 is unrelated to level 4 requirement',4
'level 5 requirement srsr20 traces to non-existent level 4 requirement',3
'inst9 test plan is missing tests',4
'inst9 requirement  49 not verified by tests',3
'inst9 requirement  32 not verified by tests',3
'inst9 requirement  25 not verified by tests',3
'inst9 requirement  24 not verified by tests',3
'inst9 requirement  21 not verified by tests',3
'inst9 test plan does not contain enough information to determine verification of requirements',3
'inst9 tests not traced to requirements',3
'inst9 requirement  4 not verified by tests',3
'inst9 requirement  17 is not verified by tests',3
'inst9 requirement  18 not verified by tests',3
'inst9 tests are ambiguous',4
'inst9 requirement  8 not verified by tests',3
'inst9-mv_jnt_nom test does not provide enough information to determine verification of requirements',3
'inst9 requirement  13 not verified by tests',3
'inst9 requirement  14 not verified by tests',2
'inst9-param test does not provide parameter information',3
'inst9 requirement  7 not verified by tests',2
'requirement 5087 is insufficiently specified',3
'requirement 5086 is insufficiently specified',3
'requirement 5084 does not state the purpose of using  sequence global variables  ',4
'requirement 5065 is insufficiently specified ',4
'requirement 5064 is insufficiently specified ',4
'no entry in the  change history  log when sections 5 2 and 5 3 were deleted ',4
'missing reference in inst4 subsystem srs',5
'inst4 subsystem requirement not consistent with payload fsw api',3
'improve clarity in rafsw l5 requirements',4
'unclear rate in rafsw l5 requirement',3
'level 4 fsw requirement is missing  shall  statement',4
'incorrect use of  shall  statements in fpdd hlfp',3
'level 5 lidar requirements incorrectly trace to pt parents',4
'level 5 requirements tbd tbc or trace to parents that are tbd tbc',3
'level 5 requirement does not completely address level 4 requirement',3
'level 5 requirement inconsistent with level 4 requirement',3
'level 5 requirement srsr13 traces to non-existent level 4 requirements',4
'l5 srsr184 has a specification that is tbc',3
'level 5 requirement srsr13 contains a typographical error',5
'level 4 requirement sysr105 doesn t trace down to level 5 requirement srsr15',3
'l5 srsr172 is tbc',3
'l5 srsr148 refers to inaccurately named or non-existent l4 sections',3
'missing requirement in the flight srs',3
'no acs mode listing for initialization function in the flight srs',3
'inconsistent acs modes within the flight srs',3
'incorrect table reference in flight srs',4
'acs mode transition discrepancies',3
'level 4 requirement sysr105 doesn t trace down to level 5 requirement srsr16',3
'l5 requirement srsr202 has specifications that is tbc',3
'l5 requirement srsr168 time specifications conflict with l5 requirement sysr108',3
'l5 requirement srsr159 traces to a non-existent requirement',3
'l5 requirement srsr155 has a specification that is tbc',3
'l5 requirement srsr148 traces to non-existent parents',3
'level 4 fsw requirement is vaguely worded',4
'level 4 fsw requirement is vaguely worded',4
'level 4 fsw requirement is vaguely worded',4
'level 4 fsw requirement is vaguely worded',4
'level 4 fsw requirement is vaguely worded',4
'level 4 fsw requirement is vaguely worded',4
'level 4 fsw requirement is vaguely worded',4
'level 4 fsw requirement is vaguely worded',4
'level 4 fsw requirement is vaguely worded',4
'level 4 fsw requirement is vaguely worded',4
'level 4 fsw requirement is vaguely worded',4
'level 4 fsw requirement is vaguely worded',4
'level 4 fsw requirement is vaguely worded',4
'level 4 fsw requirement is vaguely worded',3
'level 4 fsw requirement is vaguely worded',4
'inst4 srs requirement 5500-4 is incomplete',3
'level 4 fsw requirement is vaguely worded',4
'level 4 fsw requirement is vaguely worded',4
'level 4 fsw requirement is vaguely worded',4
'level 4 fsw requirement is vaguely worded',3
'level 4 fsw requirement is vaguely worded',3
'level 4 fsw requirement is vaguely worded',3
'level 5 requirement srsr17 contains a typographical error',5
'level 5 requirement srsr24 traces to a non-existent level 4 requirement',3
'l5 requirements are anemometer and humidty sensor requirements',3
'l5 requirement srsr196 has a specification that is tbd',3
'l5 requirement srsr195 refers to a section of the icd that is tbd',3
'l5 requirement srsr192 refers to a section of the icd that is tbd',3
'l5 requirement srsr190 refers to sections of the mdr-phx-tm-tbd that are tbd ',3
'l5 requirement srsr186 contains specifications that are tbd',3
'l5 requirement srsr185 refers to sections of the icd that are tbd',3
'l5 requirement srsr175 refers to a section of the icd that is tbd',3
'l5 requirement srsr171 refers to sections of the icd that are tbd',3
'l5 requirement srsr169 has specifications that are tbc',3
'l5 requirement srsr167 has timing accuracy specifications that are tbc',3
'l5 requirement srsr165 has a specification that is tbd ',3
'l5 requirement srsr164 refers to a section of the icd that is tbc',3
'l5 requirement srsr157 should read  3 4 2 4 ',5
'l5 requirement srsr154 has a specification that is tbd',3
'l5 srsr146 traces to delete l4 requirement',3
'l5 requirement srsr138 refers to sections in the icd that are tbc and tbd',3
'l5 requirement srsr137 refers to a section of the icd that is tbd ',3
'l5 srsr134 traces to deleted l4 sysr139',3
'inconsistencies between phx srs and the  projecte software inheritance review findings and implementation  power point presentation',3
'inconsistencies between phx srs and the  projecte software inheritance review findings and implementation  power point presentation',3
'inconsistencies between phx srs and the  projecte software inheritance review findings and implementation  power point presentation',3
'l3 science and payload requirement 3g2124-1 is not consistent with the linked inst9 l4 requirements',2
'l3 science and payload requirement 3a2115-4 is not fully addressed by the linked instrument l4 requirement',3
'l3 science and payload requirement 3g2123-2 is not fully addressed by the linked instrument l4 requirement',3
'l3 science and payload requirement 3a21114-1 is not fully addressed by the linked instrument l4 requirement',3
'l3 science and payload requirement 3a2116-1 is not fully addressed by the linked instrument l4 requirements',3
'l3 science and payload requirement 3a2115-2 contains implied tbd requirements',3
'inst5 fsw srs - 4 2 2 14 does not specify type of stage of motion  rotate translate ',3
'l3  3c21214-7 -  observing  is vaguely worded and no verification method is proposed',3
'l3  3c21214-9 -  observing deliverd samples  is vaguely worded',3
'l3  3sn1-20 - no rationale provided  intended use of spare cell not stated',3
'inst5 fsw srs - 4 4 2 9 implied command processing is missing',3
'l3 science and payload requirement 3c2136-1 is not addressed by the linked inst4 l4 specification requirements',3
'l3 science and payload requirement 3c2135-1 is not addressed by the linked inst4 l4 specification requirements',3
'l3 science and payload requirement 3c2132-5 is not addressed by the linked inst4 l4 specification requirements',3
'l3 requirements l3sci-238 through l3sci-246 have not been been targeted to any instrument',2
'l3 science and payload requirement 3sn1-21 is not fully addressed by the linked inst4 l4 requirement',4
'l3 science and payload requirement 3sn18-1 is not addressed by the linked inst4 l4 specification',4
'l3 science and payload requirement 3sn9-1 is not addressed by the inst4 l4 specification',3
'l3 science and payload requirement 3b11-1 is not fully addressed by the linked inst4 l4 specification requirements',4
'l3 science and payload requirement 3c2131-3 is not addressed by the linked inst4 l4 specification requirements',3
'l3 science and payload requirement 3a21111-3 is not consistent with the linked inst4 l4 specification requirement',3
'l3 science and payload requirement 3a2114-2 is not completely addressed by the linked inst4 l4 specification requirements',3
'l3 science and payload requirement 3a2114-1 is not completely addressed by the linked inst4 l4 specification requirements',3
'inst9 l4 frd does not fully capture all l3 science   payload requirements',3
'no inst6 l4 and l5 requirements for l3 science   payload requirement 243',4
'inst5 fsw srs - 7 3 1 1 missing reference to hsicd',4
'inst9 l4 requirement 30 is incomplete',4
'lack of traceability artifacts  pip 11 1  psmp 4 1 ',3
'lack of detail for fsw single point failure  srs 3 1 1-au      ',3
'single point failure circular reference  pip 11 4 1   l2psr-85 ',3
'inst5 fsw srs - 8 1 1 1 requirement is in conflict with itself and contains tbd reference',4
'inst5 fsw srs - 7 1 1 1 missing reference to hsicd',4
'inst5 fsw srs - 7 2 1 1 missing reference to hsicd',4
'inst5 fsw srs - 6 2 1 4 missing reference to hsicd',4
'inst5 fsw srs - 6 2 1 3 missing requirement to identify hw intitialization limitations',3
'inst5 fsw srs - 6 2 1 1 requirement implies a non-viable scenario of performing actions prior to unscheduled power loss',3
'inst5 fsw srs - 5 2 1 7 ambiguous and untestable requirement',4
'inst5 fsw srs - 4 6 1 4 missing requirement to downlink instrument parameters',4
'inst5 fsw srs - 4 5 2 3 missing reference to inst9 icd',5
'inst5 fsw srs - 4 4 5 1 tbd reference to es manual',5
'inst5 fsw srs - 4 4 4 1  reapproach  value is tbd',4
'inst5 fsw srs - 4 4 3 6  tip-test function  is tbd',3
'inst5 fsw srs - 4 3 2 2 contains tbd  algorithm ',4
'inst5 fsw srs - 4 3 2 1 requirement is at too high level',3
'inst5 fsw srs - 4 2 6 2 in conflict with 4 2 2 15',3
'inst5 fsw srs - 4 2 5 3 multiple tbd values',4
'inst5 fsw srs - 4 2 5 2 - missing shall statement s ',4
'inst5 fsw srs - 4 2 5 1 - missing shall statement s ',4
'inst5 fsw srs - 4 2 4 1 - stage  position  is tbd',4
'inst5 fsw srs - 4 2 2 16 tbd reference to related hsicd paragraph',4
'inst5 fsw srs - 4 2 2 7 limit switch transition margin is tbd',4
'inst5 fsw srs - 4 1 5 5 - tbr value in requirement',4
'inst5 fsw srs - 4 1 5 3 ambiguous wording  previously enabled ',4
'inst5 - missing flow-down to srs from inst5 frd 2 5 11',2
'inst5 fsw srs 4 1 2 16 - incorrect requirement refers to sensors instead of wcl cell',4
'inst5 fsw srs 4 1 2 15 - ambiguous requirement regarding interleaved stirring  heating  etc ',3
'high level fault protection  srs 3 7 5  refers to deleted subcomponents  arpm   mcpm ',4
'inconsistencies between phx srs and the  projecte software inheritance review findings and implementation  power point presentation',3
'inst9 l5 requirement 13 is unclear',4
'inst9 l5 requirement 12 is incomplete',3
'inst9 l5 requirement 9 is incomplete',3
'inst9 l4 requirement 59 has no linked srs requirements',3
'inst9 l5 requirement 17 is not linked to parent l4 requirement 34 ',5
'inst9 l4 requirement 33 is unclear',3
'inst9 l5 requirements do not capture the intent of the linked l4 parent requirement 26',3
'inst9 l5 requirement 41 does not capture the full intent of parent l4 requirements 22 and 23',3
'inst9 l5 requirement 8 does not capture the full intent of the l4 parent requirement 21',3
'inst9 l4 requirement 18 has no linked srs requirements',5
'inst9 l5 requirement 40 is incomplete',4
'inst9 l5 requirement 37 is incorrectly mapped to inst9 l4 requirement 17',5
'inst9 l4 requirement 16 has no linked srs requirements',3
'inst9 l5 requirements do not capture the intent of the linked l4 parent requirement 13',3
'inst9 l5 requirements 40 and 43 do not capture the full intent of their parent inst9 l4 requirement 10',3
'full intent of inst9 l4 requirement 6 not captured in the linked l5 requirements',4
'inst9 l5 requirement 39 is incomplete and does not capture the full intent of inst9 l4 requirement 5',4
'inst9 l5 requirement 37 is incomplete',4
'inst9 l4 requirement 3 is unclear',4
'inst9 l5 requirement 50 is incomplete',3
'inst5 fsw srs 4 1 2 13 - verification method is tbd',3
'inst5 fsw srs 4 1 2 12 - missing requirement to specify expected fault responses',3
'inst5 fsw srs 4 1 2 10 - events conditions to trigger automatic cycling of heaters are missing',3
'inst5 fsw srs 4 1 2 9 - command s  to begin temperature monitoring and software response are unclear',3
'inst5 fsw srs 4 1 2 8 - intent unclear for monitoring  any or all  temperature sensors in a single wcl',4
'inst5 fsw srs 4 1 2 7 - negatively-stated requirement',4
'inst5 fsw srs 3 3 2 4 - time-out value for alive idle discrete lines set  failed  is tbd',4
'missing fsw power to tcm cat bed heater requirements  dpd 2 6 14 ',3
'missing fsw power to rcs cat bed heaters requirement  dpd 2 6 4 ',3
'clock format requirement excludes epoch time  srs 3 1 1-dh   dpd 2 3 7 3 ',3
'missing fsw frames requirement  dpd 2 3 5 14 ',3
'inconsistent x-band downlink data rates  srs 3 1 1-cu  dpd 2 3 5 3  exhibit iii 3 1 4   3 3 11 ',3
'inconsistent x-band uplink data rates  srs 3 1 1-ct  dpd 2 3 5 2  exhibit iii 3 1 3   3 3 10 ',3
'missing fsw payload packet time tag and accuracy requirement  dpd 2 3 3 3 ',3
'execution sequence requirements inconsistent  srs 3 1 1-ca   dpd 2 3 1 2 ',3
'inconsistent wording for emergency downlink rate requirement  srs 3 11-bt  dpd 2 2 1 12  exhibit iii 3 4 3  - entry into safe mode vs fault detection',3
'inconsistent wording for emergency uplink rate requirement  srs 3 11-br  dpd 2 2 1 10  exhibit iii 3 4 2',3
'inconsistent safe commandable state requirement in the srs  3 1 1-bj  dpd 2 2 1 2  exhibit iii 3 4 1   3 4 6 ',3
'inconsistent failed spacecraft clock requirement  srs 3 1 1-bg   dpd 2 2 0 7 ',3
'missing fsw requirement for backshell jettison  dpd 1 4 33 ',3
'missing fsw requirement for heatshield jettison  dpd 1 4 29 ',3
'missing   inconsistent fsw requirements  dpd 1 4 15   exhibit iii 4 3 ',3
'inconsistent autonomous survival exception requirements  srs 3 1 1-s  dpd 1 3 16    exhibit iii 3 4 1 ',3
'table referenced incorrect  srs 3 1 1-l  dpd 1 3 4 ',4
'science performance monitor  3 7 5 16  is tbd',3
'inst4 srs requirement 5081 is incomplete',3
'inst4 srs requirement 5068 is incomplete',3
'inst4 srs requirement 5845 is incomplete and is inconsistent with the linked parent l4 requirement',3
'inst4 srs requirement 5840 is incomplete',3
'inst4 srs section 5 3 6 is does not address the intended l4 parents',3
'inst4 srs requirement 5841 is incomplete',4
'inst4 srs requirement 5840-1 is incorrect and incomplete',3
'inst4 srs requirement 5830-4 does not fully address the linked parent l4 requirement',3
'inst4 srs requirement 5830 does not fully address the linked parent l4 requirement',3
'inst4 srs section 5 3 4 is incomplete',4
'inst4 srs requirement 5820-3 does not fully address the linked parent l4 requirement',3
'inst4 srs requirement 5820-1 does not fully address the linked parent l4 requirement',3
'inst4 srs requirement 5801 is incomplete',4
'inst4 srs requirement 5800-1 does not fully address the linked l4 parent requirement',3
'inst4 srs requirement 5554 is incomplete and inconsistent with the linked parent l4 requirement',3
'inst4 srs requirement 5551 is incomplete',3
'inst4 srs requirement 5550-2 is incomplete',4
'inst4 srs requirement 5550-1 is incomplete',4
'inst4 srs requirement 5541 is misplaced and incomplete',4
'inst4 srs requirement 5540-1 is incomplete',3
'inst4 srs section 5 2 4 is incomplete',3
'inst4 srs requirements 5020-1 and 5020-2 are incorrect',4
'inst4 srs section 5 2 2 does not adequately specify the electronics board hardware control requirements ',3
'inconsistent dsn initial acquisition requirement  dpd 1 2 16  srs 3 1 1-j  exhibit iii 3 1 6 ',3
'inst4 srs requirements 5504-6  5504-7 and 5504-8 are incomplete',3
'inst4 srs requirements 5504-3 and 5004-4 are inconsistent with the linked l4 parent requirement',3
'inst4 srs requirement 5504-4 is incomplete ',4
'inst4 srs requirement 5504 contains sub-requirements that are not operating commands',4
'inst4 srs requirement 5081 is incomplete',3
'inst4 srs structure is fractured across topics',4
'inst4 srs section 5 1 is incomplete',2
'thermal differential control requirements  3 7 3 3  are not defined',3
'no l5 requirement for inst6 l4 requirement 5 21 - tilt uncertainty',3
'no l5 requirement for inst6 l4 requirement 5 20 - azimuth uncertainty',3
'no l5 requirement for inst6 l4 requirement 5 13 - digital elevation models',3
'no l5 requirement for inst6 l4 requirement 4 10 - emc emi compatibility',3
'no l5 requirement for inst6 l4 requirement 4 3 - fault protection',4
'ambiguous inst6 l4 requirement 4 2 8 4 - ccd image data processing coordination',3
'no l5 requirement for inst6 l4 requirement 4 2 8 1 - ccd camera control',3
'no l5 requirement for inst6 l4 requirement 4 2 5 - software initialization',4
'no l5 requirement for inst6 l4 requirement 4 1 8 3 - dc power control',3
'no l5 requirement for inst6 l4 requirement 4 1 6 17 - data rate requirements',3
'no l5 requirement for inst6 l4 requirement 4 1 6 14 - ccd exposure control',3
'no l5 requirement for inst6 l4 requirement 4 1 2 3 - pointing accuracy',3
'incomplete inst6 l5 requirement 6 3 2 12 - inst6 valid motion range',3
'incomplete inst6 l5 requirement 7 7 3 2 - inst6 stereo pair acquisition',3
'inst4 srs requirement 5504-2 is ambiguous',3
'inst4 srs requirement 5500-4 is incomplete',3
'l5 requirements not mapped to inst6 l4 requirement 4 1 6 9 - heater fall-back method',5
'no l5 requirement for inst6 l4 requirement 4 1 6 8 - heater current consumption',3
'no l5 requirement for inst6 l4 requirement 4 1 6 6 - stepper motor current limiting',3
'no l5 requirement for inst6 l4 requirement 4 1 6 3 - stepper motor current sense',3
'no l5 requirement for inst6 l4 requirement 4 1 5 2 - mast deployment control',3
'incomplete inst6 l5 requirement 6 1 1 - global motion control parameters',3
'no l5 requirement for inst6 l4 requirement 4 1 3 9 - filter wheel index illumination source control',3
'no l5 requirement for inst6 l4 requirement 4 1 3 7 - filter wheel filter spacing',3
'inst4 srs requirement 5500-3 is incomplete and inconsistent with the linked l4 parent requirement',3
'process speed requirement conflicts between several srs and dpd requirements',4
'requirement 3 1 1-en referencing wrong dpd figure number',5
'requirement 3 1 1-em referencing wrong dpd figure number',5
'conflicting inst6 l4 requirement 5 22 - inst4 imaging',4
'incomplete l5 requirements mapped to l4 requirement 4 3 2  ccd fault protection ',3
'incomplete inst6 l5 requirement 7 7 1 - exposure operation monitoring',3
'incomplete inst6 l5 requirement 7 7 1 - exposure operation monitoring',3
'incomplete inst6 l5 requirement 6 1 4 - inst6 filter wheel parameters',3
'incomplete inst6 l5 requirement 6 1 2 - inst6 azimuth axis parameters',3
'incomplete inst6 l5 requirement 6 1 3 - inst6 elevation axis parameters',3
'the term  partially blocked  is undefined for inst6 l4 requirements 4 1 2 5 and 4 1 2 6',4
'unlinked inst6 l5 requirement 9 4 - inst6 heater element failure',5
'incomplete inst6 l5 requirement 9 1 - fault modes',3
'ambiguous inst6 l5 requirement 6 3 1 1 5 - motion direction  elevation ',3
'inst4 srs 5080 is incomplete in stating requirements for safing',3
'missing requirements for edl kalman filter  edl-2  in section 3 6 6',3
'inst4 srs requirement 5063 is inconsistent with the spacecraft to inst4 icd',3
'inst4 srs requirerment 5067 is incomplete',3
'inst4 srs requirement 5062 is incomplete and potentially incorrect',3
'inst4 srs requirement 5061 is inconsistent with the spacecraft to inst4 icd',4
'inst4 srs requirement 5060 is incomplete and potentially incorrect',4
'inst4 srs requirement 5050-4 is inconsistent with the linked parent frd requirement',3
'inst4 requirement 5050-3 is unclear in stating the response to a failed state',4
'incomplete inst6 l4 requirement 7 0 - investigation   operations',5
'incomplete inst6 l5 requirements',3
'incorrect mapping of l5 requirement 7 6 - image processing tables and models',5
'incomplete inst6 l5 requirement 5 6 - memory functions',3
'ambiguous inst6 l5 requirement 6 4 3 - inst8 shutdown procedure  focus ',4
'incomplete inst6 l5 requirement 6 4 1 - inst8 focus motor park position',4
'ambiguous l5 requirement 6 3 2 20 - inst6 shutdown state verification',4
'incomplete inst6 l5 requirement 6 3 2 13 - filter wheel positions',4
'incomplete inst6 l5 requirement 6 3 1 1 7 - motion sequence order',3
'incomplete inst6 l5 requirement 6 3 1 1 3 - motion target position  filter wheel ',4
'ambiguous inst6 l5 requirement 5 3 1 3 - modification of configuration files',4
'inst4 srs requirements 5050-1 4 and 5050-2 are unclear',4
'missing requirements 3 6 5 2 terminal descent guidance controller  edl-3 ',3
'missing requirements 3 6 5 1 aeromaneuvering guidance',3
'inst4 l4 frd missing definition of nominal recoverable state',3
'unclear requirement for maximum change in roll command during terminal descent  section 3 1 1 aa  ',3
'inst4 srs section 5 1 5  fault recovery requirments  is splintered  inconsistent and potentially incomplete',3
'inst4 srs requirement 5004-1 is inconsistent with the linked parent l4 requirement 4039',3
'inst4 srs requirement 5003-1 does not fully address the linked parent l4 requirement',3
'inst4 srs requirement 5002-1 is incomplete',3
'ambiguous inst6 l5 requirement 6 3 1 1 4 - motion direction  azimuth ',4
'incomplete inst6 l5 requirement 6 3 1 1 2 - motion target position',3
'indistinct inst6 l5 requirement 6 3 1 1 - motion commanding',4
'unlinked inst6 l5 requirement 6 2 3 - preheat activation  inst8',5
'ambiguous inst6 l5 requirement 6 2 1 - automatic preheat',4
'inst4 srs requirments 5001 and 5002 do not fully address the linked parent l4 requirement',4
'inst5 - software configuration management of afm microcode',3
'incomplete inst6 l5 requirement 6 3 2 6 - inst6 elevation position reset',3
'requirements 3 1 1-eb  3 3 4 6 2-a    3 6 4 4 2-d have inconsistent jitter requirements',3
'inconsistent identification of global variables in input output list  sections 3 6 and 3 7 ',4
'inst4 l5 srs does not fully capture all software related l4 frd requirements',3
'requirements 3 4 2 9 2 a   b are conflicting - with or without parallel i f',3
'requirements 3 4 2 8 2 a   b are conflicting - with or without sasi i f',3
'requirements 3 4 1 14 2 a   b are redundant - 1553 support',4
'unclear pdc i f requirements  srs 3 4 1 12 2 a   b ',3
'unclear pim i f requirements  srs 3 4 1 11 2 a   b ',3
'unclear requirements for emic switches  srs 3 4 1 9 2 c   d ',3
'requirements 3 4 1 9 2 a   b are conflicting - number of emics',3
'night time mode in requirement 3 4 1 3 2-b not specified',3
'requirements 3 3 4 4 2-a   3 3 4 4 2-b are in conflict - floating point exceptions',3
'requirements 3 3 2 2-b   3 3 2 2-l-1-c are redundant - 10mhz',4
'requirements 3 3 2 2-g   3 3 3 2-g are redundant - os init to copy files',4
'requirements 3 3 2 2-a   c are redundant - establish and initalize fsw',4
'missing requirement for generating reaction wheel commands in section 3 6 4',3
'inconsistent terminology in section 3 6 4 3',3
'possible use an unnormalized vector as a row in a direction cosine matrix  dcm  in section 3 6 7 5 2',3
'use of an undefined parameter in slew_cmd  section 3 6 7 2 2 ',3
'error in slew acceleration time  sections 3 6 7 2 2   3 6 7 4 2 ',3
'inconsistent quaternion convention in section 3 6',3
'inconsistent definition of units for input and outputs in section 3 6',4
'vague configurable parameters in section 3 6',3
